Brand,ID,Date,Rating,Title,Text,Locale,Incentivized,Sustainability,Gender
Nike,405705,2024-11-10,5.0,Cute Black Sneakers,Very stylish and comfy!! I love them and my feet do too.,en_US,False,Sustainable,Male
Nike,405747,2024-11-10,5.0,New to  this style nike,First time wearing these shoes I heard a lot of good ratings about them and they’re very comfortable. I love them and True the size.,en_US,False,Sustainable,Male
Nike,405363,2024-11-08,5.0,Very comfortable,My wife loves these sneakers! She works two jobs and is on her feet most of the day! These sneakers allow her to do so without her feet hurting at the end of the day!,en_US,False,Sustainable,Male
Nike,401652,2024-11-05,5.0,Exceed my expectations,This is my first time buy a running shoe so I have nothing else to compare it too but this is by far the most comfortable shoe I’ve worn to date!!,en_US,False,Sustainable,Male
Nike,401653,2024-11-05,5.0,My new favorite Nike running shoe.,"Great all around shoe for weight training and cardio. Very comfortable. I bought one pair and loved them, so bought a second pair.",en_US,False,Sustainable,Male
Nike,401238,2024-11-03,5.0,Perfect,"As an old Pegasus owner, I can say these shoes are just perfect. Size is always correct  colors are perfect ride is great. What more can I say?",en_US,False,Sustainable,Male
Nike,401284,2024-11-03,5.0,My Shoe Choice over and over again.,The Nike Pegasus line is the optimal choice for a not too much or too little cushion.  The Pegasus offers good support for orthotic foot insert for a pronator.,en_US,False,Sustainable,Male
Nike,400212,2024-10-30,5.0,Good buy and comfortable,"Very happy with my purchase, super comfortable.",en_GB,False,Sustainable,Male
Nike,400172,2024-10-29,5.0,Best for on feet all day!,"I buy a new pair of Pegs every year for work. I love the improved tread, falls apart too quickly for me (2 months in maybe) And the midsole! Can definitely feel the extra bounce! It’s rainy season in Oregon so I might get the dark green Gore-Tex… they’re that comfy! Go Ducks!",en_US,False,Sustainable,Male
Nike,399745,2024-10-27,5.0,,"I simply love them!  Certainly! Here’s a glowing review for your new Nike running shoes:  “Outstanding Comfort and Performance!”  I recently got my new pair of Nike running shoes, and they have truly exceeded my expectations. From the moment I put them on, the comfort was unparalleled—like walking on a cloud. The cushioning is just right, providing the perfect balance between support and responsiveness, which is crucial for long-distance runs.  The design is sleek and modern, and I’ve received several compliments on how they look. But beyond aesthetics, it’s the performance that stands out. The lightweight construction makes every stride feel effortless, and the traction keeps me steady even on varied terrain. Nike has really nailed it with these shoes, combining style, comfort, and performance into one fantastic package. Highly recommended for runners of all levels!",en_US,False,Sustainable,Male
Nike,396728,2024-10-23,1.0,Incredibly thin sole without any cushioning.,"These weren't for me. I can feel the cracks in the sidewalks as I run. They don't have any cushion or spring to them and I can't believe they are considered ""running"" sneakers. My Nike walking sneakers are way better for running than these. It almost feels like I'm wearing thin flip flops on the bottom of my feet. I'm a big Nike running shoe fan--but these just aren't a hit for me. I've gotten my slowest times ever in these. They're OK for wearing to the store--but not for running.",en_US,False,Sustainable,Male
Nike,396731,2024-10-23,4.0,Great shoe,"Great Shoes , awesome quality well worth the cash,run a little narrow for wider feet but eventually stretch true to size",en_US,False,Sustainable,Male
Nike,396523,2024-10-22,4.0,These make my walks enjoyable.,"This is a very comfortable shoe from the beginning. This is a very neutral shoe and allows to strike forefoot or heel in comfort. Wear is very even for me. My only issue is I’m only getting 190 miles of wear before the shoe isn’t providing enough support. I am over 200 lbs, which might be keeping from getting more miles. My third pair is ready to roll.",en_US,False,Sustainable,Male
Nike,395891,2024-10-19,5.0,Pegasus 41 are amazing!!!,Pegasus 41 are amazing!!!  Love the new feel and super comfortable for easy long runs.,en_US,False,Sustainable,Male
Nike,393994,2024-10-16,5.0,Excellent shoe,"Nike has definitely upped their shoes with this new Pegasus model. Wasn’t a big fan of Nike and its comfort, but they’ve come a long way. New beginner runner here, and I’d buy these shoes over and over again. Breathable, lightweight and a good lockdown feeling when running. The toe box area isn’t narrow like most running shoes too. Excellent shoes for heel strikers. Overall, it’s hard to find something I don’t like about them. 10/10.",en_US,False,Sustainable,Male
Nike,393839,2024-10-15,5.0,My fave in a while!!,I'm in love!! They're gorgeous shoes with the gold swoosh and accents and sooo comfy like I'm walking on clouds. Lightweight and seem to have good arch support. Very happy with this pair!!,en_US,False,Sustainable,Male
Nike,393444,2024-10-14,5.0,Awesome!,"Love these! They're super light weight, form fitting, breathable, very comfortable and they look Awesome. I use these for the gym and casual wear.",en_US,False,Sustainable,Male
Nike,393093,2024-10-11,5.0,Absolutely the most comfortable shoe,"Absolutely the most comfortable shoe ever, I'm buying a second pair to keep, I forget I have them on they fit so perfectly and feel like a part of me instead of something I'm wearing.",en_US,False,Sustainable,Male
Nike,390220,2024-10-08,5.0,Super Comfort,"Pegasus’s are without question, the most comfortable sneakers I’ve owned. There’s never a break-in period with these, and they’re very mature.",en_US,False,Sustainable,Male
Nike,389317,2024-10-01,4.0,Pegasus 41s are a reliable daily trainer with more of a ground feel while still bringing you comfort for those everyday runs,After about 100 miles of use the one thing I like about the Pegasus 41s is the upper and the tongue that are very comfortable and they fit to my foot very snuggly. The ReactX Foam is comfortable but it is more of a firmer feeling than the pillow-like of the Invincible 3s.,en_US,False,Sustainable,Male
Nike,389323,2024-10-01,3.0,R toe snug fitting,Little snug in the big toe area in my R toe. Love that I could stand on my feet all day without my feet hurting. Besides my big toe feeling snug but it is only my right toe. Nothing will be better than the Motiva! For standing all day!!! Need more colors in the Motiva!!! Please!!!,en_US,False,Sustainable,Male
Nike,587943,2024-10-01,1.0,Glued Seam Failure,I wouldn’t buy these again. Glued seam failed after less than 2 months of use by an 11yr old.,en_US,False,Sustainable,Male
Nike,383738,2024-09-18,5.0,comfy but,defiantly comfy but runs a little small. i’m in 9th grade and so obviously my feet are growing but not within 3 weeks. overall really comfy and will definitely get a new pair soon,en_US,False,Sustainable,Male
Nike,383625,2024-09-14,5.0,SO COMFY,These are so comfy!!! i wear them for school and marching band and my feet barely even hurt afterwards.,en_US,False,Sustainable,Male
Nike,381582,2024-09-11,5.0,Son's Birthday Wish,"These were a birthday gift to my son. He loves then, he was having shin pain while running. His old coach suggested the Pegasus. He told me his shins no longer hurt.",en_US,False,Sustainable,Male
Nike,378458,2024-09-01,4.0,Beware Metatarsal Support!,"I fell in love with this shoe the moment I put it on but the love affair didn’t list.   Pros: This shoe is nearly perfect for someone with a mostly straight, extra wide foot. The toebox doesn’t taper too much and squish the square shaped footed of us. And it doesn’t make the heavier of us sink into too much.   Cons: it has built in metatarsal support. It doesn’t seem to hurt my foot even though I don’t need it, but I can constantly FEEL it underfoot and it drives me crazy to constantly be aware of my shoe. I tried switching insoles but it’s part of the shoe intakes and can’t be altered",en_US,False,Sustainable,Male
Nike,375688,2024-08-26,5.0,Great Shoe,Very comfortable shoe. Nice wide toe box. Shoe is light but has great support.,en_US,False,Sustainable,Male
Nike,375295,2024-08-23,5.0,Great everyday trainer from a classic model!,"I’ve been running for most of my life and have ran in many different Pegasus models. Most recently, I went through four pairs of the 40 in my marathon training last year and this year. I really like the 41 though. I like that the Nike symbol is a little smaller and filled in solidly this time around. The overall look reminds of some of the 90s air maxes (without the airbag of course). The ride is smooth and the fit is what I expect. At this point, the Pegasus is a fastball down the middle. I generally know what I’m getting. It doesn’t offer some of the high end features of the Invincible, but this a great everyday neutral cushion trainer that you can really stack miles on. I’d argue you can get more mileage out of these than Althea Invincible, so if just depends what you prefer. After not loving the look for a bit, the 41 is great and a breath of fresh air, which makes me happy. Going from the Pegasus in training runs to the Valorfly’s on race day has been a great combination for me and I look forward to many more runs in the Pegasus 41!",en_US,False,Sustainable,Male
Nike,375252,2024-08-23,5.0,Design to run above 4.30 pace,"Very comfortable running shoes, make u running faster, cut down 1min on my 5k, feel like 4.30 pace is easy pace",en_GB,False,Sustainable,Male
Nike,372639,2024-08-21,5.0,No breaking in required,Just returned from a 3 quarter pace 5K with these straight out of the box and am starting to wish I’d set off at an easier pace and racked up more miles as they needed no breaking in whatsoever. I’ve gone back to Pegs after trying out the Infinity Run but they were far too spongy. I appreciate that the Zoom Units are part and parcel of the Peg but sticking the Peg Trail React midsole on these would make them pretty much perfect (might give the Premiums a go at some point.) No complaints and would recommend these strongly.,en_GB,False,Sustainable,Male
Nike,372594,2024-08-20,5.0,An All-Around Marathon Trainer,"I have had at least 5 pairs of the Pegasus models dating back about 10 years, and have never had a pair that let me down. These are no exception. I bought them for marathon training after trying a plusher shoe (Nike Invincible 3) and realizing I needed something a bit more responsive.   I have almost 100 miles on these shoes including sprinting/walking workouts, tempo runs, recovery/base runs, and long runs of up to 11 miles (so far). I also wear them while lifting weights, although they are not ideal for heavy squatting. Based on the wear so far, I expect them to last approximately 400 miles. This is a great shoe for your all-around training and another great edition of the Pegasus family.",en_US,False,Sustainable,Male
Nike,368874,2024-08-15,5.0,,It's insane. I literally was in awe when I first step into these. Just walking on it felt more empowered than ever. I liked my Pegasus 39 so much and I guess this one even more!,en_US,False,Sustainable,Male
Nike,368612,2024-08-12,5.0,I think I'm going to need another pair!,I couldn't believe how cushiony these were directly out of the box. There wasn't any breaking in  required. I think I'm going to need another pair ASAP!,en_US,False,Sustainable,Male
Nike,368701,2024-08-12,2.0,Size differs from previous model,"Sizing is very different from the Pegasus 40, width seems the same but seems shorter, when I go up half a size then the shoe is too wide and a little too much heel slip!",en_GB,False,Sustainable,Male
Nike,365666,2024-08-06,5.0,,"Super comfortable, its so amazing even for walking.",en_GB,False,Sustainable,Male
Nike,365576,2024-08-06,5.0,best running shoes,best running shoes. very comfortable and very stylish. very pleased with them.,en_GB,False,Sustainable,Male
Nike,365437,2024-08-05,4.0,"Absolutely amazing balanced outsoles, cloud without sinking in","I absolutely love the comfort and the rebound of this shoe. I do not like the cloud like shoes without much rebound where you step on marshmallow and sink in and  prefer balanced mid soles. These are amazing. But literally after a month and a bit the left shoe started squeaking, making the popping sound every time I stepped on heel part - meaning constantly and loud. So I  had to return. I bought a new pair of the same ! as I love them  and I need to walk everyday but let’s see!!! Hope they will last longer.",en_US,False,Sustainable,Male
Nike,363230,2024-07-26,4.0,"Great shoe,  One odd feature","I love the shoe, and I have run in Pegasus for 20 years, but why would you put rough bumps on the exterior foam? I am not the only person who clips their calves. Those sharp bumps messed up my calves. It's not hard to remove, but it's a very odd choice.",en_US,False,Sustainable,Male
Nike,363075,2024-07-26,5.0,,Great shoe love running in them and look clean,en_US,False,Sustainable,Male
Nike,362988,2024-07-24,5.0,The Perfect Sneaker: Comfort and Support for All,"After an accident flattened my left foot, finding the right sneakers became a challenge. Sneakers with support caused blisters after running 3 miles, while those designed for flat feet provided no support for my right foot. This pair is pure magic—it offers excellent support without causing blisters. They're soft, super comfortable, and just wow! and they look amazing",en_US,False,Sustainable,Male
Nike,362857,2024-07-23,1.0,Squeaks after 100 miles,Great shoe to start with but after running around 100 miles left shoe squeaks as I run. Looking to replace with new shoe less than a month after purchasing,en_GB,False,Sustainable,Male
Nike,361955,2024-07-20,5.0,,Lovely shoes👍👍👍..i wore it twice and it fells so good makes you wanna run all the time..awesome..,en_GB,False,Sustainable,Male
Nike,361561,2024-07-18,5.0,LOVE THESE!,"Absolutely love these shoes! Toe box is wider than normal, which I need, and cushion is great! Rise isn't overly huge....I'm not a runner so I'm a daily user and look for comfort and breathability. These fit the bill perfectly. I'll be getting a personalized color as a second pair so I can add just a bit of flare to a black pair.",en_US,False,Sustainable,Male
Nike,361476,2024-07-18,1.0,Great redesign but Nike By You fails the sizing,I love this redesign BUT the Nike By You sizing is way off. I’ve worn 10.5 for 35 years without issue and these shoes are at least 1 to 0.5 oversized. Such a waste and sadly signs of the decline.,en_US,False,Sustainable,Male
Nike,600223,2024-07-18,5.0,Best walking shoe!,I bought these for walking and they are so comfortable. Feels like walking on clouds.,en_US,False,Sustainable,Male
Nike,360900,2024-07-15,5.0,Awesome feel and look great,great shoes.  They really look great and feel comfortable.,en_US,False,Sustainable,Male
Nike,360918,2024-07-14,4.0,Don’t feel any energy return,Definitely a big difference from the 40s. They are much softer and lighter. Only thing that’s annoying is the foam I’m not feeling any bounce and the react x feels hard.,en_US,False,Sustainable,Male
Nike,360899,2024-07-14,5.0,Best Running Shoes,Best Shoes I've ever had.  So comfortable and light.,en_US,False,Sustainable,Male
Nike,360259,2024-07-13,5.0,The Best Pegs So Fat!!!,"I’ve been a huge fan of the Peg line for quite some time now.  They’re some of the best road running shoes on the market.  I started with the 38s, then 39 - 40, and I must admit that after recently trying out the 41s, they are the best so far.  With my bunion, I usually prefer the wide size but could only get them by paying extra for the Nike By You option.  However, since the  41s run smaller than its Peg predecessors, the x-wide size (it only comes in regular and x-wide  sizes) fits just like a wide which is perfect for me.  No orthotics are necessary to make them fit more snuggly.  Yes indeed, the 41 model checks all the boxes!  I plan on getting another pair soon in a different color.  I highly recommend these shoes for the novice and avid runners.  You won’t be disappointed whatsoever.",en_US,False,Sustainable,Male
Nike,360260,2024-07-13,5.0,Fit and Size,Best fitting running shoe to date:,en_US,False,Sustainable,Male
Nike,359929,2024-07-11,1.0,Sizing runs small for the 41's,I have to give them a one star rating because of size. I have 9 pair between the 39's and 40's. Size 13 always fit perfectly. Never had to think about it. Great comfort and durability. 100% happy. Got my 41's yesterday and was very disappointed that the 13's are too small. My toes are touching the front. Unwearable for my regular size and I'm not going to go back and forth trying other sizes. I even checked the label in the shoe to make sure they sent the correct size. They did.,en_US,False,Sustainable,Male
Nike,359885,2024-07-11,5.0,Upgrades,"Definitely an improvement from the 40s, a much nicer foam with the full ReactX cushioning. The tongue feels more plus and strides are a lot softer on landing now.",en_US,False,Sustainable,Male
Nike,359583,2024-07-10,5.0,Overall great,"Most comfortable shoe I've ever worn, very nice to run in as well",en_US,False,Sustainable,Male
Nike,359578,2024-07-10,2.0,"Pegasus 41 width is not the same as Pegasus 41, IMO","I have two pairs of the Peg 40's 11.5 wide and they fit great and feel great.  Better than 11.5 wide Bondi 8's or Glycerin 20's  I ordered the Peg 41 11.5 wide and as soon as I put them on I thought maybe I had ordered the wrong size. Nope,the Peg 41's are 11.5 wide.    Don't know why but the toe box seems alot narrower in the Peg 41's.  Wore them for about 10 min on the indoor track and they are just too small in the toe box.  Went to local Dick's Sporting Goods and tried on the Peg 41's in size 12 and they feel much better.   So... do I just exchange for size 12 or try size 12 wide???  Never worn a size 12 in my life. Ordered online at <a href=""http://Nike.com."" target=""_blank"">Nike.com.</a>  If you normally wear a Nike wide in the Pegasus 40 be careful when ordering the Pegasus 41 because they are not the same fit.",en_US,False,Sustainable,Male
Nike,359317,2024-07-10,5.0,🥰,Loved the style!! And true to size.,en_US,False,Sustainable,Male
Nike,359219,2024-07-09,5.0,Quality,"Amazing show, super comfy and supportive. Gives that spring in the stride when running. Sometimes the laces come undone so have to double knot when running but no major issue.",en_GB,False,Sustainable,Male
Nike,355379,2024-06-30,5.0,THE BEST RUNNING SHOES,Best running shoes I own! Cannot wait for the white and black pair to come out!,en_US,False,Sustainable,Male
Nike,355380,2024-06-30,5.0,,Son loves this shoe! Says they are super comfortable and has “bounce”.,en_US,False,Sustainable,Male
Nike,353361,2024-06-29,3.0,Wide feet,"The Pegasus line is not recommended if you have wide feet. I have the Pegasus 40 and the shoes are quite narrow for the Regular model. I measured myself in the Pegasus 41 and it is the same. It is better to request the extra wide one, although I doubt that there a big difference.",en_US,False,Sustainable,Male
Nike,352742,2024-06-27,5.0,"My favourite to date , love Pegasus 41","Absolutely love the new Pegasus 41, my favourite to date .  They are more supportive and comfortable than my 39’s. Great arch support.  They are light weight and breathable and basically just such a pleasure to run in.  I’m 48 and run 3 times a week and run a marathon 2 years ago . These will definitely be enough to see me through a half marathon.  Purchased size 6 and I am a 5 , as always go up shoe size in running trainers.  Highly recommended.",en_GB,False,Sustainable,Male
Nike,352669,2024-06-26,5.0,SO comfortable,"My first pegs were the 40's, which were cool but a bit stiff. These 41's are much more springy and comfortable, and stay glued to my feet with looser lacing that the 40's did, to the point where I leave them tied and simply slip them on and off. The heel doesn't eat my sock which is nice also.",en_US,False,Sustainable,Male
Nike,352474,2024-06-25,5.0,You Need These!,These look even better in person. They’re lightweight and very comfortable.,en_US,False,Sustainable,Male
Nike,352251,2024-06-25,5.0,Glad I Bought Them,"Love them! These are my 2nd pair of Pegasus ever, my first were the 40s. I like this one more. This one feels more responsive and comfortable. Feel a bit lighter than last model’s too. Great pair of daily trainer. Plus, after you put the miles on them you can wear them as an everyday shoe. Win-win.",en_US,False,Sustainable,Male
Nike,352248,2024-06-25,5.0,Walking/Running in the sky,"I purchased this beauty and omg my feet feel amazing when I run or when I've gone a walk. I only recently began my running girl era and these shoes have helped me achieve my goal. As well, the person who helped me [Name removed] was amazing representative I owe her a lot for the recommendation.",en_US,False,Sustainable,Male
Nike,352067,2024-06-23,5.0,Amazing comfort,"These are one of the most comfortable Pegasus models Nike has made, a complete home run for everything from walking to casual runs to long miles logged. Highly recommend the 41’s, you won’t be disappointed.",en_US,False,Sustainable,Male
Nike,349892,2024-06-22,5.0,Volt runners!!!,"Hands down the best shoes I’ve ever worn for standing, walking, running, etc.  Nonstop commitments about the volt color that I love.  Waiting on the all black pair to drop.",en_US,False,Sustainable,Male
Nike,349790,2024-06-21,2.0,Quality is suspect,Quality is suspect with these. The swoosh on the left foot started separating from the shoe after only wearing them twice. They’re extremely comfortable but there is no excuse for the swoosh coming off that quickly. I’m highly disappointed.,en_US,False,Sustainable,Male
Nike,349660,2024-06-21,5.0,Prod,Nike shoes are best...nice shoes..quality is good..color is also good,en_US,False,Sustainable,Male
Nike,349662,2024-06-20,4.0,Very comfortable. More colors?!,Dang it! There’s only one good color way and the Volt keeps selling out before I get there! Anxiously awaiting additional color options. Shoe feels great on the foot. Wish it were  lighter though.,en_US,False,Sustainable,Male
Nike,349697,2024-06-20,5.0,King Pegasus! Love these.,"I love these as my everyday running shoe. Superb comfort, stylish and enough speed.and support to get me through my standard runs. A winning shoe, love it.",en_GB,False,Sustainable,Male
Nike,349659,2024-06-20,5.0,Best the vlot,Best shoe for every day run got the vlot color and very comfortable,en_US,False,Sustainable,Male
Nike,349729,2024-06-20,5.0,Best Pegs ever!,"Excellent comfort 👌 , very light, but excellent for running.",en_GB,False,Sustainable,Male
Nike,349464,2024-06-19,5.0,So comfortable,"Best running and walking shoes, so comfortable!",en_GB,False,Sustainable,Male
Nike,349373,2024-06-18,5.0,Outer Overpronation solved!,"This show is light, and confirms to Your foot. This is the first shoe I have bought from Nike that has not giving over pronation issues! I can walk and run without pain and its comfy cushion helps you walk balanced. Recommend for anyone with overpronation issues.",en_US,False,Sustainable,Male
Nike,349375,2024-06-18,5.0,Pegasus in the right direction,Excellent cushioning and love the room in toe box this is coming from a guy who has tried every brand under then sun,en_US,False,Sustainable,Male
Nike,349484,2024-06-18,5.0,"SUPER COMFORTABLE, BOUNCY AND STYLISH!","I bought these in neon yellow and absolutely love them! They are my first pair of 'proper' running trainers and I have found them extremely comfortable (I run once a week and train at the gym twice a week). Great bounce, very breathable and super stylish too (love all the details, like the swoosh at the ends of the laces!) I am a size 2.5 and they fit true to size. Very happy!",en_GB,False,Sustainable,Male
Nike,349218,2024-06-17,5.0,Excellent,"Excellent looking and comfortable!! I’m addicted to Nike, but these are probably my favorite pair so far.",en_US,False,Sustainable,Male
Nike,349221,2024-06-17,3.0,Style,Pegasus 40 were my favorite shoes for the last 5 years. I'm glad I bought 10 pair... They look so much better than the 41. Guess I'll have to wait a year for the 42 to get some more. :(,en_US,False,Sustainable,Male
Nike,349217,2024-06-17,5.0,,"Shows are great, just as pictures",en_US,False,Sustainable,Male
Nike,349317,2024-06-17,4.0,Pegasus trainers are so dependable,Very comfortable and nicely padded for road running. Very pleased .,en_GB,False,Sustainable,Male
Nike,349036,2024-06-16,5.0,Very comfortable,"I was a little skeptical at first because I’m used to running shoes with a lot of cushion but I’m glad I purchased these. Tried them on and ran 2.5 miles with no pain, they are very comfortable. I purchased my regular size and the bright neon color is perfect. Highly recommend!",en_US,False,Sustainable,Male
Nike,349038,2024-06-16,5.0,Lovely!,I have run 15 miles in these already…didn’t have to break them in at all. They almost feel like Nike Free. Will buy a second pair.,en_US,False,Sustainable,Male
Nike,347959,2024-06-15,5.0,Clouds on my Feet,I keep gravitating to buying Pegasus running shoes! The new design and comfort is just great and comfy on my feet!,en_US,False,Sustainable,Male
Nike,347830,2024-06-14,5.0,For the professional on their feet all day! + running 😇,"As a physical therapist, I am on my feet all day and I could not find a better shoe to accomplish my day-to-day tasks and my workout at the end of the day in FULL COMFORT.  Definitely provides a plush, but responsive feel with support feedback via lace system and free cushioned tongue. The zoom reactx foam and zoom units at forefoot are a big upgrade on the 41, and overall my favorite silhouette yet! Great gift idea w/ Father’s Day this weekend, my Pops and uncle definitely getting a pair from me!",en_US,False,Sustainable,Male
Nike,347676,2024-06-14,5.0,"Good fit, lively ride","Been on 2x 10k runs with these now. Previous pair were Pegasus 38s. First impressions are that this is a more stable shoe that feels lighter on the foot and more responsive. Seamless upper is similar in fit with more airflow and an improved heel tab that makes them easier to put on. This is not a super-cushioned trainer, more of a balance between speed and comfort. Generally I don't like the instability of a super-soft sole. The Pegasus 41 suits me just fine so far.",en_GB,False,Sustainable,Male
Nike,347598,2024-06-13,5.0,Pegasus 41 SOTY,"These shoes are very comfortable for an everyday use. Not to mention they are wonderful for running. The strong ankle support has no slippage, the toe box has a very airy mesh and the sole I very comfortable and has the perfect rebound and squishiness. The revamp from last years version makes this the perfect shoe for looks and feel. Highly recommend.",en_US,False,Sustainable,Male
Nike,347596,2024-06-13,5.0,The BEST shoe!,This was my first time ordering the Nike Pegasus and I am obsessed! The arch support in the shoe is amazing. I loved it so much that I bought my husband a pair. Your feet will never be happier!,en_US,False,Sustainable,Male
Nike,347574,2024-06-13,5.0,Comfy & supportive,"Currently training for a David Goggins 4x4x48, needed some new road running footwear. Have done a couple of 4 milers in them and have to say the Pegasus 41 delivers a comfortable ride, although a little bit spongy but i can live with that overall a fantastic trainer and i definitely recommend the  Peg 41",en_GB,False,Sustainable,Male
Nike,347499,2024-06-12,5.0,These are amazing,Omg I love love love these. I have had so many pegs over the years and they are so comfortable. I’m in love with the color volt and the fact that these are 95% covered in volt makes me so happy. They fit great and they are true to size!!,en_US,False,Sustainable,Male
Nike,347503,2024-06-12,5.0,Great running shoes,I really like this shoe for running and everyday use. The foam feels great and they are comfortable. I would say they are true to size. Usually I size up because other Nike running shoes have been narrow but I don’t think you need to for these.,en_US,False,Sustainable,Male
Nike,347356,2024-06-11,5.0,Best one yet,"I buy the Pegasus every year. This one is by far the best. The shoe is incredibly comfortable to run in and springy. I hated the laces on the 40, but I love the laces on this one. I actually bought two pairs -- one for my indoor runs and one for my outdoor runs. Would definitely recommend especially for everyday runners.",en_US,False,Sustainable,Male
Nike,347179,2024-06-11,5.0,Very comfortable! Best running shoe I’ve bought!,Very comfortable shoe to run or walk in. Perfect for the gym or outside running/exercise. Also very stylish.,en_US,False,Sustainable,Male
Nike,347125,2024-06-10,5.0,True Love,"I adore this iteration of the Pegasus! I was a Pegasus wearer for years, but abandoned them around 2018 to try “better” shoes. I returned to the Peg this year because I just could not find a daily trainer I loved, and I am so glad I gave the Pegasus another chance.   I was so excited about them out of the box on my easy 7 mile run that I chose them for my 20 miler over the weekend, and they delivered. Excellent cushioning while still feeling light and flexible underfoot. I ran on a mix of pavement, gravel, and dirt trail, and they had good traction and stability without having that over-built feeling so many shoes have now.   The upper is super comfy. I do have a narrow foot, so for me, the fit was perfect, but it is a narrower shoe with a sock-like fit. It runs true to size in terms of length.   If you like a super built up shoe with a ginormous amount of forefoot cushion, this may not be your jam. But if you love a shoe that allows your foot to move naturally without too much bulk underfoot, i would highly recommend. I have five other brands in my rotation right now, and this is easily my favorite trainer of the past couple years.",en_US,False,Sustainable,Male
Nike,346725,2024-06-09,5.0,Favorite running shoe 2024!!!,Went from Pegasus 38 to the 41. This new volt colorway is where it’s at.,en_US,False,Sustainable,Male
Nike,344498,2024-06-08,5.0,,Best Pegasus yet. Loved the 40 only to be completely outdone by the 41.,en_US,False,Sustainable,Male
Nike,344621,2024-06-08,5.0,Good - responsive but spongy. A good & stylish buy,"Good and firm whilst still being spongy underfoot. I did a steady 5k in these to start with and had no issues. I can see these being a go-to pair for road running over a 5k-10k distance. I found them more responsive than the Invincible 3 model which will always be my number one, but overall I love the Pegasus 41. True to size, stylish on foot",en_GB,False,Sustainable,Male
Nike,344464,2024-06-07,5.0,"Great training, eh… trainer","An improvement on the 40, for me. Tried the 40, wasn’t a fan. Didn’t seem to work well with my feet, always felt a tiny bit loose. The 41 feels a lot better fit, a little like the fit on my Vaporfly 3 (maybe the yellow playing tricks on my mind).  They are comfortable out of the box and after a quick 5k, I can confirm they perform well. I feel like I could put a lot of training miles on these without thinking too much about the feel of the shoe - which is exactly what I want. Lace up and forget, allowing me to focus and enjoy the run.  I went 1/2 size up (UK).",en_GB,False,Sustainable,Male
Nike,344254,2024-06-07,5.0,Best Pegasus yet.,BUY BUY BUY. Absolutely love the Pegasus 41. I was worried they had made it too soft with the react foam. IT STILL FEELS LIKE A PEGASUS. So comfortable especially around the toes. Very stable and they look so good. I’d definitely buy this product again. Highly recommend.,en_GB,False,Sustainable,Male
Nike,344165,2024-06-06,5.0,Pegasus' are back! 41 FTW,Finally a worthy Pegasus Model that brings back everything I love about the line-up. The last Pegasus I owned were the 32's and I didn't like any of the other numbers until now. 41s; out the box comfort. Minimal break-in. Soft upper mesh. Great balance of stability and comfort. The lacing keeps my ankle nice and snug and the tongue does not slip to the slide when running. Definitely worth the purchase!,en_US,False,Sustainable,Male
Nike,342965,2024-05-31,5.0,,They are comfortable but they are a bit heavier than Pegasus 40. All in all I recommend them.,en_US,False,Sustainable,Male
Nike,342707,2024-05-30,5.0,Finally the 41 is here <3,"The best running shoes in the market. Best design and best durability. My 4th generation of Nike Pegasus running shoes. Also Nike has such a good customer service. I buy all my walking, running and tennis shoes from Nike. The only dissappointed I had was that I was expecting these shoes to be sold out already in April (like previous generations) but needed to wait longer. But this upgrade is great work from team Nike (I skipped the generation 40 as I think it was very dissappointing). But again, thank you for Nike team who has done excellent work with the Peg 41 💪💪💪",en_GB,False,Sustainable,Male
Nike,342718,2024-05-26,5.0,"Great shoes, highly recommend",These really get the job done!,en_US,False,Sustainable,Male
Nike,342720,2024-05-18,5.0,Thy green,Love thy green remind me of thy grinches,en_US,False,Sustainable,Male
Nike,342719,2024-05-17,5.0,,Great shoes 10/10 would recommend 100% worth it,en_US,False,Sustainable,Male
Nike,342721,2024-05-17,5.0,good ash,these look tuff the green ones look so nice it reminds me of the grinches,en_US,False,Sustainable,Male
Nike,602331,2026-01-16,5.0,,"Excellent, comfortable with perfect size",en_GB,False,Sustainable,Male
Nike,594076,2025-12-26,5.0,,My son likes them! He was excited over them. Comfortable and lightweight,en_US,False,Sustainable,Male
Nike,594075,2025-12-26,1.0,,Ordered the all white/white/white court vision next nature shoes just to find out the outer sole is a dark grey… they should’ve listed and depicted that in the pictures and I wouldn’t have purchased! Will be returning these at the Nike outlet hopefully for an exchange!,en_US,False,Sustainable,Male
Nike,589884,2025-12-22,1.0,Didnt like my shoes stains,"The shoes look dirty and have a ""worn-out"" appearance that was not shown in the website's display photos. I initially thought the soles might have a specific design, but these stains are on the material itself and do not come off.",en_US,False,Sustainable,Male
Nike,588662,2025-12-14,3.0,No choice for wide,Not wide enough. No choice but narrow. Great shoe looking shoe,en_US,False,Sustainable,Male
Nike,578714,2025-11-28,5.0,w shoes,W shoes they go nice with all my clothes,en_US,False,Sustainable,Male
Nike,530294,2025-08-28,4.0,Nice all white shoe,"Needed all white shoes for school uniform. I ordered these a few days before school, and they arrived quickly.",en_US,False,Sustainable,Male
Nike,518153,2025-08-13,5.0,,I love it 🔥🔥🔥🔥🔥this dunk are so comfortable and it fit with all your outfit!! Highly recommend!!,en_US,False,Sustainable,Male
Nike,515689,2025-08-04,5.0,,Nice quality and this shoes fit perfectly.,en_US,False,Sustainable,Male
